date,time,stockcode,open,high,low,close,vol,val,freq
20200109,120000,00008611,4,EL  ,Evergreen Sekuritas Indonesia                               ,0
20200109,120000,00008612,4,EP  ,MNC Sekuritas                                               ,0
20200109,120000,00008613,4,ES  ,EKOKAPITAL SEKURITAS                                        ,0
20200109,120000,00008614,4,FG  ,Nomura Sekuritas Indonesia                                  ,0
20200109,120000,00008615,4,FM  ,ONIX SEKURITAS                                              ,0
20200109,120000,00008616,4,FO  ,FORTE MENTARI SECURITIES                                    ,0
20200109,120000,00008617,4,FS  ,Yuanta Sekuritas Indonesia                                  ,0
20200109,120000,00008618,4,FZ  ,Waterfront Sekuritas Indonesia                              ,0
20200109,120000,00008619,4,GA  ,BNC Sekuritas Indonesia                                     ,0
20200109,120000,00008620,4,GI  ,Mahastra Andalan Sekuritas                                  ,0
20200109,120000,00008621,4,GR  ,PANIN SEKURITAS Tbk.                                        ,0
20200109,120000,00008622,4,GW  ,HSBC Sekuritas Indonesia                                    ,0
20200109,120000,00008623,4,HD  ,KGI Sekuritas Indonesia                                     ,0
20200109,120000,00008624,4,HP  ,Henan Putihrai Sekuritas                                    ,0
20200109,120000,00008625,4,ID  ,Anugerah Sekuritas Indonesia                                ,0
20200109,120000,00008626,4,IF  ,SAMUEL SEKURITAS INDONESIA                                  ,0
20200109,120000,00008627,4,IH  ,Pacific 2000 Sekuritas                                      ,0
20200109,120000,00008628,4,II  ,Danatama Makmur Sekuritas                                   ,0
20200109,120000,00008629,4,IN  ,INVESTINDO NUSANTARA SEKURITA                               ,0
20200109,120000,00008630,4,IP  ,Indosurya Mandiri Sekuritas                                 ,0
20200109,120000,00008631,4,IT  ,INTI TELADAN SEKURITAS                                      ,0
20200109,120000,00008632,4,IU  ,Indo Capital Sekuritas                                      ,0
20200109,120000,00008633,4,KI  ,Ciptadana Sekuritas Asia                                    ,0
20200109,120000,00008634,4,KK  ,Phillip Sekuritas Indonesia                                 ,0
20200109,120000,00008635,4,KS  ,Kresna Sekuritas                                            ,0
20200109,120000,00008636,4,KW  ,Madani Sekuritas Indonesia                                  ,0
20200109,120000,00008637,4,KZ  ,CLSA Sekuritas Indonesia                                    ,0
20200109,120000,00008638,4,LG  ,Trimegah Sekuritas Indonesia Tbk.                           ,0
20200109,120000,00008639,4,LH  ,Royal Investium Sekuritas                                   ,0
20200109,120000,00008640,4,LK  ,Recapital Sekuritas Indonesia                               ,1
20200109,120000,00008641,4,LS  ,Reliance Sekuritas Indonesia Tbk.                           ,0
20200109,120000,00008642,4,MG  ,Semesta Indovest Sekuritas                                  ,0
20200109,120000,00008643,4,MI  ,Victoria Sekuritas Indonesia                                ,0
20200109,120000,00008644,4,MK  ,Equator Sekuritas Indonesia                                 ,0
20200109,120000,00008645,4,ML  ,Merrill Lynch Sekuritas Indonesia                           ,0
20200109,120000,00008646,4,MS  ,Morgan Stanley Sekuritas Indonesia                          ,0
20200109,120000,00008647,4,MU  ,Minna Padi Investama Sekuritas                              ,0
20200109,120000,00008648,4,NI  ,BNI Sekuritas                                               ,0
20200109,120000,00008649,4,OD  ,DANAREKSA SEKURITAS                                         ,0
