20200109,095141,00004609,2,095141,0,ULTJ                 ,NG  ,000425314302,00000005000.00,000000100000,TP  ,F,AH  ,D,00000000000.00,000000000000,00000000000.00,000000000000,000940088630,000940088629
20200109,095149,00004612,2,095149,0,GJTL                 ,RG  ,000425314303,00000001055.00,000000005000,XC  ,D,XC  ,D,00000001050.00,000000248200,00000001055.00,000000093900,000940088637,000940087611
20200109,095235,00004630,2,095235,0,SMCB                 ,RG  ,000425314304,00000001065.00,000000001900,XC  ,D,XC  ,D,00000001060.00,000000254900,00000001065.00,000000071000,000940088646,000940087692
20200109,095336,00004641,2,095336,0,GJTL                 ,RG  ,000425314305,00000001055.00,000000005400,XC  ,D,XC  ,D,00000001050.00,000000248200,00000001055.00,000000088500,000940088648,000940087611
20200109,095414,00004652,2,095414,0,SMCB                 ,RG  ,000425314306,00000001065.00,000000002100,XC  ,D,XC  ,D,00000001060.00,000000254900,00000001065.00,000000068900,000940088649,000940087692
20200109,095428,00004659,2,095428,0,ULTJ                 ,NG  ,000425314307,00000005000.00,000000200000,RS  ,D,AH  ,D,00000000000.00,000000000000,00000000000.00,000000000000,000940088614,000940088613
20200109,095513,00004663,2,095513,0,ASII                 ,NG  ,000425314308,00000006900.00,000000000200,AH  ,D,TP  ,F,00000000000.00,000000000000,00000000000.00,000000000000,000940088640,000940088639
20200109,095522,00004666,2,095522,0,GJTL                 ,RG  ,000425314309,00000001055.00,000000004100,XC  ,D,XC  ,D,00000001050.00,000000248200,00000001055.00,000000084400,000940088650,000940087611
20200109,095531,00004674,2,095531,0,TLKM                 ,NG  ,000425314310,00000007500.00,000000001000,RS  ,D,TP  ,D,00000000000.00,000000000000,00000000000.00,000000000000,000940088601,000940088600
20200109,095542,00004678,2,095542,0,SMCB                 ,RG  ,000425314311,00000001065.00,000000002400,XC  ,D,XC  ,D,00000001060.00,000000254900,00000001065.00,000000066500,000940088651,000940087692
20200109,095652,00004688,2,095652,0,GJTL                 ,RG  ,000425314312,00000001055.00,000000004600,XC  ,D,XC  ,D,00000001050.00,000000248200,00000001055.00,000000079800,000940088652,000940087611
20200109,095702,00004696,2,095702,0,ULTJ                 ,NG  ,000425314313,00000005000.00,000000100000,ZR  ,D,AH  ,D,00000000000.00,000000000000,00000000000.00,000000000000,000940088636,000940088635
