date,time,stockcode,open,high,low,close,vol,val,freq
20200109,062741,00000047,3,ARTO                 ,Bank Artos Indonesia Tbk.                                   ,0,ORDI        ,81  ,00000000132.00,00000000132.00,00001194187500,00001194187500,00100,--U8---2,--U-21--------81--------------          ,00001194187500
20200109,062741,00000048,3,ASBI                 ,Asuransi Bintang Tbk.                                       ,0,ORDI        ,84  ,00000007950.00,00000000131.73,00000348386472,00000348386472,00100,XDU8---2,--U-21--------84--------------          ,00000348386472
20200109,062741,00000049,3,ASDM                 ,Asuransi Dayin Mitra Tbk.                                   ,0,ORDI        ,84  ,00000006500.00,00000000338.55,00000192000000,00000192000000,00100,XDU8---1,--U-11--------84--------------          ,00000192000000
20200109,062741,00000050,3,ASGR                 ,Astra Graphia Tbk.                                          ,0,ORDI        ,97  ,00000008550.00,00000000482.32,00001348780500,00001348780500,00100,--U9---1,--U-1135------97--------------          ,00001348780500
20200109,062741,00000051,3,ASII                 ,Astra International Tbk.                                    ,0,ORDI_PREOPEN,42  ,00000014850.00,00000000139.84,00040483553140,00040483553140,00100,--S4BXO1,--SO1XNAQ-----42--------------          ,00040483553140
20200109,062741,00000052,3,ASJT                 ,Asuransi Jasa Tania Tbk.                                    ,0,ORDI        ,84  ,00000000300.00,00000000150.00,00000600000000,00000600000000,00100,XDU8---2,CDU-21--------84--------------          ,00000600000000
20200109,062741,00000053,3,ASMI                 ,Asuransi Kresna Mitra Tbk.                                  ,0,ORDI        ,84  ,00000000270.00,00000000054.00,00008958380460,00008958380460,00100,--U8---2,--U-1115------84--------------          ,00008958380460
20200109,062741,00000054,3,ASRI                 ,Alam Sutera Realty Tbk.                                     ,0,ORDI_PREOPEN,61  ,00000000105.00,00000000105.00,00019649411888,00019649411888,00100,XDS6LKO1,--S-18A5F-----61--------------          ,00019649411888
20200109,062741,00000055,3,ASRM                 ,Asuransi Ramayana Tbk.                                      ,0,ORDI        ,84  ,00000006000.00,00000000279.37,00000214559422,00000214559422,00100,XDU8---2,--U-21--------84--------------          ,00000214559422
20200109,062741,00000056,3,ASSA                 ,Adi Sarana Armada Tbk.                                      ,0,ORDI        ,74  ,00000000390.00,00000000390.00,00003397500000,00003397500000,00100,--S7---1,--S-1115------74--------------          ,00003397500000
20200109,062741,00000057,3,ATIC                 ,Anabatic Technologies Tbk.                                  ,0,ORDI        ,97  ,00000000700.00,00000000700.00,00001875010000,00001871260000,00100,--U9---1,--U-11-5------97-----L--------          ,00001875010000
20200109,062741,00000058,3,ATPK                 ,Bara Jaya Internasional Tbk.                                ,0,ORDI        ,21  ,00000000300.00,00000000172.17,00005760245414,00005760245414,00100,--U2---2,--U-2135------21------S-------          ,00005760245414
20200109,062741,00000059,3,AUTO                 ,Astra Otoparts Tbk.                                         ,0,ORDI        ,42  ,00000000575.00,00000000110.57,00004819733000,00004819733000,00100,--U4---1,--M-11354-----42--------------          ,00004819733000
20200109,062741,00000060,3,BABP                 ,Bank MNC Internasional Tbk.                                 ,0,ORDI        ,81  ,00000000120.00,00000000087.13,00020375658699,00020375658699,00100,--S8---2,--U-21-5------81--------------          ,00020375658699
20200109,062741,00000061,3,BACA                 ,Bank Capital Indonesia Tbk.                                 ,0,ORDI        ,81  ,00000000150.00,00000000135.64,00006968565500,00006968565500,00100,--S8---2,--U-21-5------81--------------          ,00006968565500
20200109,062741,00000062,3,BACA-W2              ,Waran Seri III Bank Capital Indonesia Tbk.                  ,0,WARI        ,81  ,00000000001.00,00000000001.00,00000632027861,00000632027861,00100,-------2,                                        ,00000000000000
20200109,062741,00000063,3,BAJA                 ,Saranacentral Bajatama Tbk.                                 ,0,ORDI        ,33  ,00000000250.00,00000000250.00,00001800000000,00001800000000,00100,--S3---2,--U-21--------33--------------          ,00001800000000
20200109,062741,00000064,3,BALI                 ,Bali Towerindo Sentra Tbk.                                  ,0,ORDI        ,75  ,00000000400.00,00000000080.00,00003634277700,00003634277700,00100,--U7---2,--U-2135------75--------------          ,00003634277700
20200109,062741,00000065,3,BAPA                 ,Bekasi Asri Pemula Tbk.                                     ,0,ORDI        ,61  ,00000000150.00,00000000150.00,00000661784520,00000661784520,00100,--S6---1,--U-113-------61--------------          ,00000661784520
20200109,062741,00000066,3,BATA                 ,Sepatu Bata Tbk.                                            ,0,ORDI        ,44  ,00000001275.00,00000000007.71,00001300000000,00001300000000,00100,XDU4---1,--U-113-------44--------------          ,00001300000000
20200109,062741,00000067,3,BAYU                 ,Bayu Buana Tbk                                              ,0,ORDI        ,94  ,00000004500.00,00000000810.71,00000353220780,00000353220780,00100,--U9---2,--U-213-------94--------------          ,00000353220780
20200109,062741,00000068,3,BBCA                 ,Bank Central Asia Tbk.                                      ,0,ORDI_PREOPEN,81  ,00000001400.00,00000000175.00,00024408459120,00024408459120,00100,--S8B3O1,--SO1UQNC-----81--------------          ,00024408459120
20200109,062741,00000069,3,BBCAODCG0A           ,Call Waran BBCA OD exp 28 Feb 20                            ,0,S_WARI      ,82  ,00000000100.00,00000000100.00,00005000000000,00005000000000,00100,-------1,------------------------------          ,00000000000000
20200109,062741,00000070,3,BBHI                 ,Bank Harda Internasional Tbk.                               ,0,ORDI        ,81  ,00000000125.00,00000000125.00,00003613500000,00003612230000,00100,--S8---2,--U-21--------81--------------          ,00003613500000
20200109,062741,00000071,3,BBKP                 ,Bank Bukopin Tbk.                                           ,0,ORDI        ,81  ,00000000350.00,00000000337.09,00008995754228,00008995754228,00100,--S8---1,--S-18-5------81--------------          ,00008995754228
20200109,062741,00000072,3,BBLD                 ,Buana Finance Tbk.                                          ,0,ORDI        ,82  ,00000006250.00,00000000251.63,00001645796054,00001645796054,00100,--U8---2,--U-21--------82--------------          ,00001645796054
20200109,062741,00000073,3,BBMD                 ,Bank Mestika Dharma Tbk.                                    ,0,ORDI        ,81  ,00000001380.00,00000001380.00,00004049189100,00004049189100,00100,--U8---1,--U-11-5------81--------------          ,00004049189100
20200109,062741,00000074,3,BBNI                 ,Bank Negara Indonesia (Persero) Tbk.                        ,0,ORDI_PREOPEN,81  ,00000000850.00,00000020791.55,00018462169893,00018462169893,00100,--S8B3O1,--SO1UQSP-----81--------------          ,00018462169893
20200109,062741,00000075,3,BBNP                 ,Bank Nusantara Parahyangan Tbk.                             ,0,ORDI        ,81  ,00000000525.00,00000000399.12,00000670065543,00000670065543,00100,--U8---1,-------------------------               ,00000670065543
20200109,062741,00000076,3,BBRI                 ,Bank Rakyat Indonesia (Persero) Tbk.                        ,0,ORDI_PREOPEN,81  ,00000000875.00,00000000437.50,00024422470380,00024422470380,00100,--S8B3O1,--SO1UQSP-----81--------------          ,00024422470380
20200109,062741,00000077,3,BBRM                 ,Pelayaran Nasional Bina Buana Raya Tbk.                     ,0,ORDI        ,74  ,00000000230.00,00000000230.00,00005367076248,00005367076248,00100,--U7---1,--U-11--------74--------------          ,00005367076248
20200109,062741,00000078,3,BBTN                 ,Bank Tabungan Negara (Persero) Tbk.                         ,0,ORDI_PREOPEN,81  ,00000000800.00,00000000766.67,00010484100000,00010484100000,00100,--S8LKO1,--SO1HFRT-----81--------------          ,00010484100000
20200109,062741,00000079,3,BBYB                 ,Bank Yudha Bhakti Tbk.                                      ,0,ORDI        ,81  ,00000000115.00,00000000098.22,00004590856982,00004590856982,00100,--M8---1,--U-11-5------81--------------          ,00004590856982
20200109,062741,00000080,3,BCAP                 ,MNC Kapital Indonesia Tbk.                                  ,0,ORDI        ,89  ,00000000250.00,00000000247.02,00005472838318,00005111807584,00100,--U8---1,--U-11-5------89--------------          ,00005472838318
20200109,062741,00000081,3,BCIC                 ,Bank JTrust Indonesia Tbk.                                  ,0,ORDI        ,81  ,00000000900.00,00000000148.19,00028066675536,00028066675536,00100,--U8---2,--U-21-5------81--------------          ,00028066675536
20200109,062741,00000082,3,BCIP                 ,Bumi Citra Permai Tbk.                                      ,0,ORDI        ,61  ,00000000110.00,00000000110.00,00001429915525,00001429915525,00100,--S6---2,--S-213-------61--------------          ,00001429915525
20200109,062741,00000083,3,BDMN                 ,Bank Danamon Indonesia Tbk.                                 ,0,ORDI        ,81  ,00000012000.00,00000177091.41,00009488796931,00009488796931,00100,--S8KB-1,--M-1MC45-----81--------------          ,00009488796931
20200109,062741,00000084,3,BEKS                 ,Bank Pembangunan Daerah Banten Tbk.                         ,0,ORDI        ,81  ,00000000140.00,00000000023.01,00063468336053,00063468336053,00100,--U8K--2,--U-21-5------81--------------          ,00063468336053
20200109,062741,00000085,3,BEST                 ,Bekasi Fajar Industrial Estate Tbk.                         ,0,ORDI        ,61  ,00000000170.00,00000000170.00,00009647311150,00009647311150,00100,XDS6K--1,--S-18755-----61--------------          ,00009647311150
20200109,062741,00000086,3,BFIN                 ,BFI Finance  Indonesia Tbk.                                 ,0,ORDI        ,82  ,00000002125.00,00000000019.51,00015967115620,00015967115620,00100,--U8---2,XDU-21-5------82--------------          ,00015967115620
20200109,062741,00000087,3,BGTG                 ,Bank Ganesha Tbk.                                           ,0,ORDI        ,81  ,00000000103.00,00000000103.00,00011063309400,00011062695400,00100,--S8---2,--S-21-5------81--------------          ,00011063309400
20200109,062741,00000088,3,BHIT                 ,MNC Investama Tbk.                                          ,0,ORDI        ,98  ,00000000700.00,00000000034.20,00048057050367,00046607233199,00100,--S9K--1,--S-11-5------98--------------          ,00048057050367
20200109,062741,00000089,3,BIKA                 ,Binakarya Jaya Abadi Tbk.                                   ,0,ORDI        ,61  ,00000001000.00,00000001000.00,00000592280000,00000592280000,00100,--U6---2,--U-21--------61--------------          ,00000592280000
20200109,062741,00000090,3,BIMA                 ,Primarindo Asia Infrastructure Tbk.                         ,0,ORDI        ,44  ,00000002800.00,00000000406.98,00000608175716,00000172000000,00100,--U4---2,--U-21--------44---E----------          ,00000608175716
20200109,062741,00000091,3,BINA                 ,Bank Ina Perdana Tbk.                                       ,0,ORDI        ,81  ,00000000240.00,00000000177.00,00005597831250,00005597831250,00100,--U8---2,--U-11-5------81--------------          ,00005597831250
20200109,062741,00000092,3,BIPI                 ,Benakat Integra Tbk.                                        ,0,ORDI        ,22  ,00000000140.00,00000000140.00,00036508170014,00036508170014,00100,--S2---2,--U-21-5------22--------------          ,00036508170014
20200109,062741,00000093,3,BIPP                 ,Bhuwanatala Indah Permai Tbk.                               ,0,ORDI        ,61  ,00000000875.00,00000000239.80,00004669648582,00004669648582,00100,--U6---2,--U-213-------61--------------          ,00004669648582
20200109,062741,00000094,3,BIPP-W2              ,Waran Seri IV Bhuwanatala Indah Permai Tbk.                 ,0,WARI        ,61  ,00000000001.00,00000000001.00,00000394191098,00000394191098,00100,-------2,                                        ,00000000000000
20200109,062741,00000095,3,BIRD                 ,Blue Bird Tbk.                                              ,0,ORDI        ,74  ,00000006500.00,00000006500.00,00002502100000,00002499700000,00100,XDS7---1,XDS-1135------74--------------          ,00002502100000
20200109,062741,00000096,3,BISI                 ,BISI International Tbk.                                     ,0,ORDI        ,11  ,00000000200.00,00000000200.00,00003000000000,00003000000000,00100,--S1---1,XDU-1135------11--------------          ,00003000000000
20200109,062741,00000097,3,BJBR                 ,Bank Pembangunan Daerah Jawa Barat dan Banten Tbk.          ,0,ORDI        ,81  ,00000000600.00,00000000600.00,00009599328254,00009599328254,00100,--S8K--1,--U-185FT-----81--------------          ,00009599328254
20200109,062741,00000098,3,BJTM                 ,Bank Pembangunan Daerah Jawa Timur Tbk.                     ,0,ORDI        ,81  ,00000000430.00,00000000430.00,00014796836190,00014796836190,00100,--S8K--1,--S-1855C-----81--------------          ,00014796836190
20200109,062741,00000099,3,BKDP                 ,Bukit Darmo Property Tbk                                    ,0,ORDI        ,61  ,00000000120.00,00000000120.00,00007315022252,00007315022252,00100,--U6---2,--U-213-------61--------------          ,00007315022252
20200109,062741,00000100,3,BKSL                 ,Sentul City Tbk.                                            ,0,ORDI        ,61  ,00000000500.00,00000001447.17,00055258552816,00052118862316,00100,--S6K--1,--S-1835F-----61--------------          ,00055258552816
20200109,062741,00000101,3,BKSL-W               ,Waran Seri I Sentul City Tbk.                               ,0,WARI        ,61  ,00000000001.00,00000000001.00,00012087808429,00012087808429,00100,-------1,                                        ,00000000000000
20200109,062741,00000102,3,BKSW                 ,Bank QNB Indonesia Tbk.                                     ,0,ORDI        ,81  ,00000000250.00,00000000043.58,00008669574538,00008669574538,00100,--U8---2,--U-21-5------81--------------          ,00016822936600
20200109,062741,00000103,3,BLTA                 ,Berlian Laju Tanker Tbk                                     ,0,ORDI        ,74  ,00000008500.00,00000007599.30,00023483317538,00011550831470,00100,--U7---1,--U-11-5------74--------------          ,00023483317538
20200109,062741,00000104,3,BLTZ                 ,Graha Layar Prima Tbk.                                      ,0,ORDI        ,95  ,00000003000.00,00000003000.00,00000436968571,00000436968571,00100,--U9---2,--U-2135------95--------------          ,00000436968571
20200109,062741,00000105,3,BM05                 ,Benchmark Bond 05                                           ,0,ORDI        ,89  ,00000000101.30,00000000101.50,00000000000001,00000000000001,00001,        ,---------89-------                      ,00000000000000
20200109,062741,00000106,3,BM10                 ,Benchmark Bond 10                                           ,0,ORDI        ,89  ,00000000099.45,00000000101.36,00000000000001,00000000000001,00001,        ,---------89-------                      ,00000000000000
20200109,062741,00000107,3,BMAS                 ,Bank Maspion Indonesia Tbk.                                 ,0,ORDI        ,81  ,00000000320.00,00000000320.00,00004399026922,00004399026922,00100,--U8---2,--U-21-5------81--------------          ,00004399026922
20200109,062741,00000108,3,BMRI                 ,Bank Mandiri (Persero) Tbk.                                 ,0,ORDI_PREOPEN,81  ,00000000675.00,00000000663.73,00023099999999,00023099999999,00100,--S8B3O1,--SO1UQSP-----81--------------          ,00023099999999
20200109,062741,00000109,3,BMSR                 ,Bintang Mitra Semestaraya Tbk                               ,0,ORDI        ,91  ,00000000500.00,00000000500.00,00001159200024,00001159200024,00100,--U9---1,--U-113-------91--------------          ,00001159200024
20200109,062741,00000110,3,BMTR                 ,Global Mediacom Tbk.                                        ,0,ORDI        ,98  ,00000001250.00,00000000122.86,00014198621422,00014198621422,00100,CDS9K--1,--S-183F4-----98--------------          ,00014198621422
20200109,062741,00000111,3,BNBA                 ,Bank Bumi Arta Tbk.                                         ,0,ORDI        ,81  ,00000000160.00,00000000160.00,00002286900000,00002286900000,00100,XDU8---1,CDU-11--------81--------------          ,00002286900000
20200109,062741,00000112,3,BNBR                 ,Bakrie & Brothers Tbk                                       ,0,ORDI        ,98  ,00000007975.00,00000002908.35,00113479812348,00093721717528,00100,--U9---2,--U-21-5------98--------------          ,00113479812348
20200109,062741,00000113,3,BNGA                 ,Bank CIMB Niaga Tbk.                                        ,0,ORDI        ,81  ,00000012500.00,00000013543.70,00024880290775,00024880290775,00100,--U8K--1,--M-185Q9-----81--------------          ,00024880290775
20200109,062741,00000114,3,BNII                 ,Bank Maybank Indonesia Tbk.                                 ,0,ORDI        ,81  ,00000011000.00,00000008461.05,00067068027368,00067068027368,00100,--M8K--1,--M-11-5------81--------------          ,00067068027368
20200109,062741,00000115,3,BNLI                 ,Bank Permata Tbk.                                           ,0,ORDI        ,81  ,00000009900.00,00000009184.58,00027762311813,00027762311813,00100,--M8K--1,--M-18-C9-----81--------------          ,00027762311813
20200109,062741,00000116,3,BOGA                 ,Bintang Oto Global Tbk.                                     ,0,ORDI        ,91  ,00000000103.00,00000000103.00,00003801801600,00001801801600,00100,--S9---2,--U-2135------91--------------          ,00003801801600
20200109,062741,00000117,3,BOLT                 ,Garuda Metalindo Tbk.                                       ,0,ORDI        ,42  ,00000000550.00,00000000550.00,00002343750000,00002343750000,00100,--S4K--2,--U-2135------42--------------          ,00002343750000
20200109,062741,00000118,3,BORN                 ,Borneo Lumbung Energi & Metal Tbk.                          ,0,ORDI        ,21  ,00000001170.00,00000001170.00,00017693000000,00017693000000,00100,--U2---2,--U-21--------21---E-LS-------          ,00017693000000
20200109,062741,00000119,3,BPFI                 ,Batavia Prosperindo Finance Tbk.                            ,0,ORDI        ,82  ,00000000110.00,00000000098.01,00001582589100,00001582589100,00100,--U8---2,CDU-21-5------82--------------          ,00001582589107
20200109,062741,00000120,3,BPII                 ,Batavia Prosperindo Internasional Tbk.                      ,0,ORDI        ,89  ,00000000500.00,00000000500.00,00000514010900,00000514010900,00100,--U8---2,--U-21-5------89--------------          ,00000514010900
20200109,062741,00000121,3,BRAM                 ,Indo Kordsa Tbk.                                            ,0,ORDI        ,42  ,00000009250.00,00000002569.45,00000450000000,00000450000000,00100,--U4---1,--U-1135------42--------------          ,00000450000000
20200109,062741,00000122,3,BRAU                 ,Berau Coal Energy Tbk.                                      ,0,ORDI        ,21  ,00000000400.00,00000000400.00,00034900000000,00034900000000,00100,--U2---1,                                        ,00034900000000
20200109,062741,00000123,3,BRMS                 ,Bumi Resources Minerals Tbk.                                ,0,ORDI        ,98  ,00000000635.00,00000000635.00,00062322456902,00062322456902,00100,--U9---2,--U-2135------98--------------          ,00062322456902
20200109,062741,00000124,3,BRNA                 ,Berlina Tbk.                                                ,0,ORDI        ,35  ,00000007900.00,00000000133.28,00000979110000,00000910110000,00100,--U3---2,--U-2135------35--------------          ,00000979110000
20200109,062741,00000125,3,BRPT                 ,Barito Pacific Tbk.                                         ,0,ORDI        ,34  ,00000003200.00,00000002553.82,00006979892784,00006979892784,00100,SSS3---1,--SO1SD5M-----34--------------          ,00006979892784
20200109,062741,00000126,3,BSDE                 ,Bumi Serpong Damai Tbk.                                     ,0,ORDI_PREOPEN,61  ,00000000550.00,00000000510.51,00019246696192,00019246696192,00100,XDS6BXO1,--SO1SARM-----61--------------          ,00019246696192
20200109,062741,00000127,3,BSIM                 ,Bank Sinarmas Tbk.                                          ,0,ORDI        ,81  ,00000000150.00,00000000146.62,00015182353690,00015182353690,00100,--U8---1,--U-1155------81--------------          ,00015182353690
